+2025-07-07 16:54:55.207 | INFO     | arb.utils.sql_alchemy | user:anonymous | 331   | sql_alchemy.py       | type(table)=<class 'sqlalchemy.orm.decl_api.DeclarativeMeta'>
+2025-07-07 16:56:08.843 | DEBUG    | arb.utils.json   | user:anonymous | 164   | json.py              | json_save_with_meta() called with file_path=WindowsPath('C:/tony_local/pycharm/feedback_portal/portal_uploads/dairy_digester_operator_feedback_v005_test_01_ts_2025_07_07_23_56_08.json'), json_options=None, metadata=None, data={'metadata': {'sector': 'Dairy Digester', 'Red (alert) color': '#FFCCCB'}, 'schemas': {'Feedback Form': 'dairy_digester_v01_00'}, 'tab_contents': {'Feedback Form': {'id_incidence': 4001, 'id_plume': 447, 'observation_timestamp': datetime.datetime(2024, 6, 25, 0, 0), 'lat_carb': 35.3211, 'long_carb': -119.5808, 'id_message': '200-02', 'digester_facility_name': 'Digester Facility Name', 'livestock_facility_name': 'Livestock Facility Name', 'id_arb_ciwqs': 'CIWQS Place ID', 'contact_name': 'Contact Person Name', 'contact_phone': '555-555-5555', 'contact_email': 'me@email.com', 'inspection_timestamp': None, 'additional_activities': None, 'initial_leak_concentration': None, 'instrument': None, 'emission_type_fk': 'Please Select', 'emission_location': 'Please Select', 'emission_location_notes': None, 'emission_cause': 'Please Select', 'emission_cause_notes': None, 'able_to_repair': 'Please Select', 'mitigation_timestamp': None, 'mitigation_actions': None, 'manure_solid_dry_scrape': 'X', 'manure_vacuum': None, 'manure_liquid_flush': 'X', 'manure_pasture': None, 'manure_dry_lot_corral': None, 'manure_solid_storage': 'X', 'manure_solar_drying': 'X', 'manure_composting': None, 'manure_compost_bedded': None, 'manure_slatted_floor': None, 'manure_anaerobic_lagoon': 'X', 'manure_anaerobic_digester': None, 'manure_vermifiltration': None, 'manure_liquid_slurry': None, 'manure_mechanical_separator': None, 'manure_gravity_separator': None, 'manure_weeping_wall': None, 'manure_flocculation': None, 'manure_daily_spread': None, 'manure_land_application_flood': None, 'manure_land_application_drip': None, 'bio_biogas_conditioning': None, 'bio_biogas_moving': None, 'bio_biomethane_upgrading': None, 'bio_covered_lagoon': None, 'bio_in_vessel': None, 'bio_electricity': None, 'bio_heating': None, 'bio_fuel_cells': None, 'bio_common_carrier': None, 'bio_onsite_fuel': None, 'anaerobic_digestion_portion': None, 'transport_method': None, 'transport_recipient': None, 'additional_manure_management': None, 'additional_notes': None}}}
+2025-07-07 16:56:08.843 | DEBUG    | arb.utils.json   | user:anonymous | 132   | json.py              | json_save() called with file_path=WindowsPath('C:/tony_local/pycharm/feedback_portal/portal_uploads/dairy_digester_operator_feedback_v005_test_01_ts_2025_07_07_23_56_08.json'), json_options=None, data={'_metadata_': {'File created at': '2025-07-07T23:56:08.843913+00:00', 'Serialized with': 'utils.json.json_save_with_meta', 'Deserialize with': 'utils.json.json_load_with_meta'}, '_data_': {'metadata': {'sector': 'Dairy Digester', 'Red (alert) color': '#FFCCCB'}, 'schemas': {'Feedback Form': 'dairy_digester_v01_00'}, 'tab_contents': {'Feedback Form': {'id_incidence': 4001, 'id_plume': 447, 'observation_timestamp': datetime.datetime(2024, 6, 25, 0, 0), 'lat_carb': 35.3211, 'long_carb': -119.5808, 'id_message': '200-02', 'digester_facility_name': 'Digester Facility Name', 'livestock_facility_name': 'Livestock Facility Name', 'id_arb_ciwqs': 'CIWQS Place ID', 'contact_name': 'Contact Person Name', 'contact_phone': '555-555-5555', 'contact_email': 'me@email.com', 'inspection_timestamp': None, 'additional_activities': None, 'initial_leak_concentration': None, 'instrument': None, 'emission_type_fk': 'Please Select', 'emission_location': 'Please Select', 'emission_location_notes': None, 'emission_cause': 'Please Select', 'emission_cause_notes': None, 'able_to_repair': 'Please Select', 'mitigation_timestamp': None, 'mitigation_actions': None, 'manure_solid_dry_scrape': 'X', 'manure_vacuum': None, 'manure_liquid_flush': 'X', 'manure_pasture': None, 'manure_dry_lot_corral': None, 'manure_solid_storage': 'X', 'manure_solar_drying': 'X', 'manure_composting': None, 'manure_compost_bedded': None, 'manure_slatted_floor': None, 'manure_anaerobic_lagoon': 'X', 'manure_anaerobic_digester': None, 'manure_vermifiltration': None, 'manure_liquid_slurry': None, 'manure_mechanical_separator': None, 'manure_gravity_separator': None, 'manure_weeping_wall': None, 'manure_flocculation': None, 'manure_daily_spread': None, 'manure_land_application_flood': None, 'manure_land_application_drip': None, 'bio_biogas_conditioning': None, 'bio_biogas_moving': None, 'bio_biomethane_upgrading': None, 'bio_covered_lagoon': None, 'bio_in_vessel': None, 'bio_electricity': None, 'bio_heating': None, 'bio_fuel_cells': None, 'bio_common_carrier': None, 'bio_onsite_fuel': None, 'anaerobic_digestion_portion': None, 'transport_method': None, 'transport_recipient': None, 'additional_manure_management': None, 'additional_notes': None}}}}
+2025-07-07 16:56:08.843 | DEBUG    | arb.utils.json   | user:anonymous | 139   | json.py              | JSON saved to file: 'C:\tony_local\pycharm\feedback_portal\portal_uploads\dairy_digester_operator_feedback_v005_test_01_ts_2025_07_07_23_56_08.json'.
+2025-07-07 16:56:08.843 | DEBUG    | arb.portal.utils.db_ingest_util | user:anonymous | 317   | db_ingest_util.py    | File converted or passed through to JSON: C:\tony_local\pycharm\feedback_portal\portal_uploads\dairy_digester_operator_feedback_v005_test_01_ts_2025_07_07_23_56_08.json
+2025-07-07 16:56:08.843 | DEBUG    | arb.utils.json   | user:anonymous | 237   | json.py              | json_load_with_meta() called with file_path=WindowsPath('C:/tony_local/pycharm/feedback_portal/portal_uploads/dairy_digester_operator_feedback_v005_test_01_ts_2025_07_07_23_56_08.json'), json_options=None
+2025-07-07 16:56:08.843 | DEBUG    | arb.utils.json   | user:anonymous | 206   | json.py              | json_load() called with file_path=WindowsPath('C:/tony_local/pycharm/feedback_portal/portal_uploads/dairy_digester_operator_feedback_v005_test_01_ts_2025_07_07_23_56_08.json'), json_options=None
+2025-07-07 16:56:08.860 | DEBUG    | arb.utils.json   | user:anonymous | 237   | json.py              | json_load_with_meta() called with file_path=WindowsPath('C:/tony_local/pycharm/feedback_portal/portal_uploads/dairy_digester_operator_feedback_v005_test_01_ts_2025_07_07_23_56_08.json'), json_options=None
+2025-07-07 16:56:08.860 | DEBUG    | arb.utils.json   | user:anonymous | 206   | json.py              | json_load() called with file_path=WindowsPath('C:/tony_local/pycharm/feedback_portal/portal_uploads/dairy_digester_operator_feedback_v005_test_01_ts_2025_07_07_23_56_08.json'), json_options=None
+2025-07-07 16:56:08.860 | DEBUG    | arb.portal.utils.db_ingest_util | user:anonymous | 96    | db_ingest_util.py    | xl_dict_to_database() called with xl_dict={'metadata': {'sector': 'Dairy Digester', 'Red (alert) color': '#FFCCCB'}, 'schemas': {'Feedback Form': 'dairy_digester_v01_00'}, 'tab_contents': {'Feedback Form': {'id_incidence': 4001, 'id_plume': 447, 'observation_timestamp': datetime.datetime(2024, 6, 25, 0, 0), 'lat_carb': 35.3211, 'long_carb': -119.5808, 'id_message': '200-02', 'digester_facility_name': 'Digester Facility Name', 'livestock_facility_name': 'Livestock Facility Name', 'id_arb_ciwqs': 'CIWQS Place ID', 'contact_name': 'Contact Person Name', 'contact_phone': '555-555-5555', 'contact_email': 'me@email.com', 'inspection_timestamp': None, 'additional_activities': None, 'initial_leak_concentration': None, 'instrument': None, 'emission_type_fk': 'Please Select', 'emission_location': 'Please Select', 'emission_location_notes': None, 'emission_cause': 'Please Select', 'emission_cause_notes': None, 'able_to_repair': 'Please Select', 'mitigation_timestamp': None, 'mitigation_actions': None, 'manure_solid_dry_scrape': 'X', 'manure_vacuum': None, 'manure_liquid_flush': 'X', 'manure_pasture': None, 'manure_dry_lot_corral': None, 'manure_solid_storage': 'X', 'manure_solar_drying': 'X', 'manure_composting': None, 'manure_compost_bedded': None, 'manure_slatted_floor': None, 'manure_anaerobic_lagoon': 'X', 'manure_anaerobic_digester': None, 'manure_vermifiltration': None, 'manure_liquid_slurry': None, 'manure_mechanical_separator': None, 'manure_gravity_separator': None, 'manure_weeping_wall': None, 'manure_flocculation': None, 'manure_daily_spread': None, 'manure_land_application_flood': None, 'manure_land_application_drip': None, 'bio_biogas_conditioning': None, 'bio_biogas_moving': None, 'bio_biomethane_upgrading': None, 'bio_covered_lagoon': None, 'bio_in_vessel': None, 'bio_electricity': None, 'bio_heating': None, 'bio_fuel_cells': None, 'bio_common_carrier': None, 'bio_onsite_fuel': None, 'anaerobic_digestion_portion': None, 'transport_method': None, 'transport_recipient': None, 'additional_manure_management': None, 'additional_notes': None}}}
+2025-07-07 16:56:08.860 | INFO     | arb.portal.utils.db_introspection_util | user:anonymous | 60    | db_introspection_util.py | [get_ensured_row] ENTRY: table_name=incidences, primary_key_name=id_incidence, id_=4001, add_to_session=False
+2025-07-07 16:56:08.860 | INFO     | arb.portal.utils.db_introspection_util | user:anonymous | 68    | db_introspection_util.py | [get_ensured_row] Table class: <class 'sqlalchemy.ext.automap.incidences'>, Session: True
+2025-07-07 16:56:08.860 | INFO     | arb.portal.utils.db_introspection_util | user:anonymous | 71    | db_introspection_util.py | [get_ensured_row] Attempting to retrieve existing row with id_incidence=4001
+2025-07-07 16:56:08.892 | INFO     | arb.portal.utils.db_introspection_util | user:anonymous | 85    | db_introspection_util.py | [get_ensured_row] Found existing row: <sqlalchemy.ext.automap.incidences object at 0x000001CEC2EBF910>, model.id_incidence=4001
+2025-07-07 16:56:08.892 | INFO     | arb.portal.utils.db_introspection_util | user:anonymous | 106   | db_introspection_util.py | [get_ensured_row] RETURN: model=<sqlalchemy.ext.automap.incidences object at 0x000001CEC2EBF910>, id_=4001, is_new_row=False
+2025-07-07 16:56:08.892 | INFO     | arb.portal.utils.db_introspection_util | user:anonymous | 111   | db_introspection_util.py | [get_ensured_row] Model session check: True, Model in session: True
+2025-07-07 16:56:08.892 | DEBUG    | arb.utils.wtf_forms_util | user:anonymous | 510   | wtf_forms_util.py    | update_model_with_payload: model=<sqlalchemy.ext.automap.incidences object at 0x000001CEC2EBF910>, payload={'id_incidence': 4001, 'id_plume': 447, 'observation_timestamp': datetime.datetime(2024, 6, 25, 0, 0), 'lat_carb': 35.3211, 'long_carb': -119.5808, 'id_message': '200-02', 'digester_facility_name': 'Digester Facility Name', 'livestock_facility_name': 'Livestock Facility Name', 'id_arb_ciwqs': 'CIWQS Place ID', 'contact_name': 'Contact Person Name', 'contact_phone': '555-555-5555', 'contact_email': 'me@email.com', 'inspection_timestamp': None, 'additional_activities': None, 'initial_leak_concentration': None, 'instrument': None, 'emission_type_fk': 'Please Select', 'emission_location': 'Please Select', 'emission_location_notes': None, 'emission_cause': 'Please Select', 'emission_cause_notes': None, 'able_to_repair': 'Please Select', 'mitigation_timestamp': None, 'mitigation_actions': None, 'manure_solid_dry_scrape': 'X', 'manure_vacuum': None, 'manure_liquid_flush': 'X', 'manure_pasture': None, 'manure_dry_lot_corral': None, 'manure_solid_storage': 'X', 'manure_solar_drying': 'X', 'manure_composting': None, 'manure_compost_bedded': None, 'manure_slatted_floor': None, 'manure_anaerobic_lagoon': 'X', 'manure_anaerobic_digester': None, 'manure_vermifiltration': None, 'manure_liquid_slurry': None, 'manure_mechanical_separator': None, 'manure_gravity_separator': None, 'manure_weeping_wall': None, 'manure_flocculation': None, 'manure_daily_spread': None, 'manure_land_application_flood': None, 'manure_land_application_drip': None, 'bio_biogas_conditioning': None, 'bio_biogas_moving': None, 'bio_biomethane_upgrading': None, 'bio_covered_lagoon': None, 'bio_in_vessel': None, 'bio_electricity': None, 'bio_heating': None, 'bio_fuel_cells': None, 'bio_common_carrier': None, 'bio_onsite_fuel': None, 'anaerobic_digestion_portion': None, 'transport_method': None, 'transport_recipient': None, 'additional_manure_management': None, 'additional_notes': None, 'sector': 'Dairy Digester'}
+2025-07-07 16:56:08.892 | INFO     | arb.portal.json_update_util | user:anonymous | 58    | json_update_util.py  | [apply_json_patch_and_log] ENTRY: model=incidences, model.id_incidence=4001, updates=61 fields, json_field=misc_json
+2025-07-07 16:56:08.892 | INFO     | arb.portal.json_update_util | user:anonymous | 64    | json_update_util.py  | [apply_json_patch_and_log] Model session: True, Model in session: True
+2025-07-07 16:56:08.892 | INFO     | arb.portal.json_update_util | user:anonymous | 75    | json_update_util.py  | [apply_json_patch_and_log] Initial json_data: {'id_incidence': 4001, 'id_plume': 447, 'observation_timestamp': '2024-06-25T07:00:00+00:00', 'lat_carb': 35.3211, 'long_carb': -119.5808, 'id_message': '200-02', 'digester_facility_name': 'Digester Facility Name', 'livestock_facility_name': 'Livestock Facility Name', 'id_arb_ciwqs': 'CIWQS Place ID', 'contact_name': 'Contact Person Name', 'contact_phone': '555-555-5555', 'contact_email': 'me@email.com', 'inspection_timestamp': None, 'additional_activities': None, 'initial_leak_concentration': None, 'instrument': None, 'emission_type_fk': 'Please Select', 'emission_location': 'Please Select', 'emission_location_notes': None, 'emission_cause': 'Please Select', 'emission_cause_notes': None, 'able_to_repair': 'Please Select', 'mitigation_timestamp': None, 'mitigation_actions': None, 'manure_solid_dry_scrape': 'X', 'manure_vacuum': None, 'manure_liquid_flush': 'X', 'manure_pasture': None, 'manure_dry_lot_corral': None, 'manure_solid_storage': 'X', 'manure_solar_drying': 'X', 'manure_composting': None, 'manure_compost_bedded': None, 'manure_slatted_floor': None, 'manure_anaerobic_lagoon': 'X', 'manure_anaerobic_digester': None, 'manure_vermifiltration': None, 'manure_liquid_slurry': None, 'manure_mechanical_separator': None, 'manure_gravity_separator': None, 'manure_weeping_wall': None, 'manure_flocculation': None, 'manure_daily_spread': None, 'manure_land_application_flood': None, 'manure_land_application_drip': None, 'bio_biogas_conditioning': None, 'bio_biogas_moving': None, 'bio_biomethane_upgrading': None, 'bio_covered_lagoon': None, 'bio_in_vessel': None, 'bio_electricity': None, 'bio_heating': None, 'bio_fuel_cells': None, 'bio_common_carrier': None, 'bio_onsite_fuel': None, 'anaerobic_digestion_portion': None, 'transport_method': None, 'transport_recipient': None, 'additional_manure_management': None, 'additional_notes': None, 'sector': 'Dairy Digester'}, is_new_row: False
+2025-07-07 16:56:08.892 | INFO     | arb.portal.json_update_util | user:anonymous | 118   | json_update_util.py  | [apply_json_patch_and_log] Applied 0 changes to json_data
+2025-07-07 16:56:08.892 | INFO     | arb.portal.json_update_util | user:anonymous | 124   | json_update_util.py  | [apply_json_patch_and_log] Before commit: model.misc_json={'id_incidence': 4001, 'id_plume': 447, 'observation_timestamp': '2024-06-25T07:00:00+00:00', 'lat_carb': 35.3211, 'long_carb': -119.5808, 'id_message': '200-02', 'digester_facility_name': 'Digester Facility Name', 'livestock_facility_name': 'Livestock Facility Name', 'id_arb_ciwqs': 'CIWQS Place ID', 'contact_name': 'Contact Person Name', 'contact_phone': '555-555-5555', 'contact_email': 'me@email.com', 'inspection_timestamp': None, 'additional_activities': None, 'initial_leak_concentration': None, 'instrument': None, 'emission_type_fk': 'Please Select', 'emission_location': 'Please Select', 'emission_location_notes': None, 'emission_cause': 'Please Select', 'emission_cause_notes': None, 'able_to_repair': 'Please Select', 'mitigation_timestamp': None, 'mitigation_actions': None, 'manure_solid_dry_scrape': 'X', 'manure_vacuum': None, 'manure_liquid_flush': 'X', 'manure_pasture': None, 'manure_dry_lot_corral': None, 'manure_solid_storage': 'X', 'manure_solar_drying': 'X', 'manure_composting': None, 'manure_compost_bedded': None, 'manure_slatted_floor': None, 'manure_anaerobic_lagoon': 'X', 'manure_anaerobic_digester': None, 'manure_vermifiltration': None, 'manure_liquid_slurry': None, 'manure_mechanical_separator': None, 'manure_gravity_separator': None, 'manure_weeping_wall': None, 'manure_flocculation': None, 'manure_daily_spread': None, 'manure_land_application_flood': None, 'manure_land_application_drip': None, 'bio_biogas_conditioning': None, 'bio_biogas_moving': None, 'bio_biomethane_upgrading': None, 'bio_covered_lagoon': None, 'bio_in_vessel': None, 'bio_electricity': None, 'bio_heating': None, 'bio_fuel_cells': None, 'bio_common_carrier': None, 'bio_onsite_fuel': None, 'anaerobic_digestion_portion': None, 'transport_method': None, 'transport_recipient': None, 'additional_manure_management': None, 'additional_notes': None, 'sector': 'Dairy Digester'}
+2025-07-07 16:56:08.892 | INFO     | arb.portal.json_update_util | user:anonymous | 125   | json_update_util.py  | [apply_json_patch_and_log] About to commit 0 changes to database
+2025-07-07 16:56:08.992 | INFO     | arb.portal.json_update_util | user:anonymous | 129   | json_update_util.py  | [apply_json_patch_and_log] \u2705 COMMIT SUCCESSFUL: 0 changes committed
+2025-07-07 16:56:09.059 | INFO     | arb.portal.json_update_util | user:anonymous | 132   | json_update_util.py  | [apply_json_patch_and_log] After commit: model.misc_json={'id_incidence': 4001, 'id_plume': 447, 'observation_timestamp': '2024-06-25T07:00:00+00:00', 'lat_carb': 35.3211, 'long_carb': -119.5808, 'id_message': '200-02', 'digester_facility_name': 'Digester Facility Name', 'livestock_facility_name': 'Livestock Facility Name', 'id_arb_ciwqs': 'CIWQS Place ID', 'contact_name': 'Contact Person Name', 'contact_phone': '555-555-5555', 'contact_email': 'me@email.com', 'inspection_timestamp': None, 'additional_activities': None, 'initial_leak_concentration': None, 'instrument': None, 'emission_type_fk': 'Please Select', 'emission_location': 'Please Select', 'emission_location_notes': None, 'emission_cause': 'Please Select', 'emission_cause_notes': None, 'able_to_repair': 'Please Select', 'mitigation_timestamp': None, 'mitigation_actions': None, 'manure_solid_dry_scrape': 'X', 'manure_vacuum': None, 'manure_liquid_flush': 'X', 'manure_pasture': None, 'manure_dry_lot_corral': None, 'manure_solid_storage': 'X', 'manure_solar_drying': 'X', 'manure_composting': None, 'manure_compost_bedded': None, 'manure_slatted_floor': None, 'manure_anaerobic_lagoon': 'X', 'manure_anaerobic_digester': None, 'manure_vermifiltration': None, 'manure_liquid_slurry': None, 'manure_mechanical_separator': None, 'manure_gravity_separator': None, 'manure_weeping_wall': None, 'manure_flocculation': None, 'manure_daily_spread': None, 'manure_land_application_flood': None, 'manure_land_application_drip': None, 'bio_biogas_conditioning': None, 'bio_biogas_moving': None, 'bio_biomethane_upgrading': None, 'bio_covered_lagoon': None, 'bio_in_vessel': None, 'bio_electricity': None, 'bio_heating': None, 'bio_fuel_cells': None, 'bio_common_carrier': None, 'bio_onsite_fuel': None, 'anaerobic_digestion_portion': None, 'transport_method': None, 'transport_recipient': None, 'additional_manure_management': None, 'additional_notes': None, 'sector': 'Dairy Digester'}
+2025-07-07 16:56:09.059 | INFO     | arb.portal.json_update_util | user:anonymous | 136   | json_update_util.py  | [apply_json_patch_and_log] Model session after commit: True
+2025-07-07 16:56:09.059 | DEBUG    | arb.utils.wtf_forms_util | user:anonymous | 524   | wtf_forms_util.py    | Model JSON updated: getattr(model, json_field)={'id_incidence': 4001, 'id_plume': 447, 'observation_timestamp': '2024-06-25T07:00:00+00:00', 'lat_carb': 35.3211, 'long_carb': -119.5808, 'id_message': '200-02', 'digester_facility_name': 'Digester Facility Name', 'livestock_facility_name': 'Livestock Facility Name', 'id_arb_ciwqs': 'CIWQS Place ID', 'contact_name': 'Contact Person Name', 'contact_phone': '555-555-5555', 'contact_email': 'me@email.com', 'inspection_timestamp': None, 'additional_activities': None, 'initial_leak_concentration': None, 'instrument': None, 'emission_type_fk': 'Please Select', 'emission_location': 'Please Select', 'emission_location_notes': None, 'emission_cause': 'Please Select', 'emission_cause_notes': None, 'able_to_repair': 'Please Select', 'mitigation_timestamp': None, 'mitigation_actions': None, 'manure_solid_dry_scrape': 'X', 'manure_vacuum': None, 'manure_liquid_flush': 'X', 'manure_pasture': None, 'manure_dry_lot_corral': None, 'manure_solid_storage': 'X', 'manure_solar_drying': 'X', 'manure_composting': None, 'manure_compost_bedded': None, 'manure_slatted_floor': None, 'manure_anaerobic_lagoon': 'X', 'manure_anaerobic_digester': None, 'manure_vermifiltration': None, 'manure_liquid_slurry': None, 'manure_mechanical_separator': None, 'manure_gravity_separator': None, 'manure_weeping_wall': None, 'manure_flocculation': None, 'manure_daily_spread': None, 'manure_land_application_flood': None, 'manure_land_application_drip': None, 'bio_biogas_conditioning': None, 'bio_biogas_moving': None, 'bio_biomethane_upgrading': None, 'bio_covered_lagoon': None, 'bio_in_vessel': None, 'bio_electricity': None, 'bio_heating': None, 'bio_fuel_cells': None, 'bio_common_carrier': None, 'bio_onsite_fuel': None, 'anaerobic_digestion_portion': None, 'transport_method': None, 'transport_recipient': None, 'additional_manure_management': None, 'additional_notes': None, 'sector': 'Dairy Digester'}
+2025-07-07 16:56:09.191 | DEBUG    | arb.portal.routes | user:anonymous | 341   | routes.py            | Upload successful: id=4001, sector=Dairy Digester. Redirecting to update page.
+2025-07-07 16:56:09.226 | INFO     | werkzeug         | user:anonymous | 97    | _internal.py         | 127.0.0.1 - - [07/Jul/2025 16:56:09] "POST /upload HTTP/1.1" 302 -
+2025-07-07 16:56:09.226 | DEBUG    | arb.portal.routes | user:anonymous | 105   | routes.py            | incidence_update called with id= 4001.
+2025-07-07 16:56:09.320 | DEBUG    | arb.portal.utils.sector_util | user:anonymous | 78    | sector_util.py       | get_sector_info() called to determine sector & sector type for id_=4001
+2025-07-07 16:56:09.320 | DEBUG    | arb.utils.sql_alchemy | user:anonymous | 454   | sql_alchemy.py       | Looking up foreign value: {'db': <SQLAlchemy postgresql+psycopg2://methane:***@prj-bus-methane-aurora-postgresql-instance-1.cdae8kkz3fpi.us-west-2.rds.amazonaws.com/plumetracker>, 'base': <class 'sqlalchemy.ext.automap.Base'>, 'primary_table_name': 'incidences', 'foreign_table_name': 'sources', 'primary_table_fk_name': 'source_id', 'foreign_table_column_name': 'sector', 'primary_table_pk_value': 4001, 'primary_table_pk_name': None, 'foreign_table_pk_name': None}
+2025-07-07 16:56:09.359 | DEBUG    | arb.utils.sql_alchemy | user:anonymous | 477   | sql_alchemy.py       | Foreign key result: None
+2025-07-07 16:56:09.359 | DEBUG    | arb.utils.sql_alchemy | user:anonymous | 414   | sql_alchemy.py       | Getting misc_json from incidences where pk=4001
+2025-07-07 16:56:09.359 | DEBUG    | arb.utils.sql_alchemy | user:anonymous | 422   | sql_alchemy.py       | row=<sqlalchemy.ext.automap.incidences object at 0x000001CEC2E1CE10>, column_value={'id_incidence': 4001, 'id_plume': 447, 'observation_timestamp': '2024-06-25T07:00:00+00:00', 'lat_carb': 35.3211, 'long_carb': -119.5808, 'id_message': '200-02', 'digester_facility_name': 'Digester Facility Name', 'livestock_facility_name': 'Livestock Facility Name', 'id_arb_ciwqs': 'CIWQS Place ID', 'contact_name': 'Contact Person Name', 'contact_phone': '555-555-5555', 'contact_email': 'me@email.com', 'inspection_timestamp': None, 'additional_activities': None, 'initial_leak_concentration': None, 'instrument': None, 'emission_type_fk': 'Please Select', 'emission_location': 'Please Select', 'emission_location_notes': None, 'emission_cause': 'Please Select', 'emission_cause_notes': None, 'able_to_repair': 'Please Select', 'mitigation_timestamp': None, 'mitigation_actions': None, 'manure_solid_dry_scrape': 'X', 'manure_vacuum': None, 'manure_liquid_flush': 'X', 'manure_pasture': None, 'manure_dry_lot_corral': None, 'manure_solid_storage': 'X', 'manure_solar_drying': 'X', 'manure_composting': None, 'manure_compost_bedded': None, 'manure_slatted_floor': None, 'manure_anaerobic_lagoon': 'X', 'manure_anaerobic_digester': None, 'manure_vermifiltration': None, 'manure_liquid_slurry': None, 'manure_mechanical_separator': None, 'manure_gravity_separator': None, 'manure_weeping_wall': None, 'manure_flocculation': None, 'manure_daily_spread': None, 'manure_land_application_flood': None, 'manure_land_application_drip': None, 'bio_biogas_conditioning': None, 'bio_biogas_moving': None, 'bio_biomethane_upgrading': None, 'bio_covered_lagoon': None, 'bio_in_vessel': None, 'bio_electricity': None, 'bio_heating': None, 'bio_fuel_cells': None, 'bio_common_carrier': None, 'bio_onsite_fuel': None, 'anaerobic_digestion_portion': None, 'transport_method': None, 'transport_recipient': None, 'additional_manure_management': None, 'additional_notes': None, 'sector': 'Dairy Digester'}
+2025-07-07 16:56:09.359 | DEBUG    | arb.portal.utils.sector_util | user:anonymous | 131   | sector_util.py       | resolve_sector() called with sector_by_foreign_key=None, row=<sqlalchemy.ext.automap.incidences object at 0x000001CEC2E1CE10>, misc_json={'id_incidence': 4001, 'id_plume': 447, 'observation_timestamp': '2024-06-25T07:00:00+00:00', 'lat_carb': 35.3211, 'long_carb': -119.5808, 'id_message': '200-02', 'digester_facility_name': 'Digester Facility Name', 'livestock_facility_name': 'Livestock Facility Name', 'id_arb_ciwqs': 'CIWQS Place ID', 'contact_name': 'Contact Person Name', 'contact_phone': '555-555-5555', 'contact_email': 'me@email.com', 'inspection_timestamp': None, 'additional_activities': None, 'initial_leak_concentration': None, 'instrument': None, 'emission_type_fk': 'Please Select', 'emission_location': 'Please Select', 'emission_location_notes': None, 'emission_cause': 'Please Select', 'emission_cause_notes': None, 'able_to_repair': 'Please Select', 'mitigation_timestamp': None, 'mitigation_actions': None, 'manure_solid_dry_scrape': 'X', 'manure_vacuum': None, 'manure_liquid_flush': 'X', 'manure_pasture': None, 'manure_dry_lot_corral': None, 'manure_solid_storage': 'X', 'manure_solar_drying': 'X', 'manure_composting': None, 'manure_compost_bedded': None, 'manure_slatted_floor': None, 'manure_anaerobic_lagoon': 'X', 'manure_anaerobic_digester': None, 'manure_vermifiltration': None, 'manure_liquid_slurry': None, 'manure_mechanical_separator': None, 'manure_gravity_separator': None, 'manure_weeping_wall': None, 'manure_flocculation': None, 'manure_daily_spread': None, 'manure_land_application_flood': None, 'manure_land_application_drip': None, 'bio_biogas_conditioning': None, 'bio_biogas_moving': None, 'bio_biomethane_upgrading': None, 'bio_covered_lagoon': None, 'bio_in_vessel': None, 'bio_electricity': None, 'bio_heating': None, 'bio_fuel_cells': None, 'bio_common_carrier': None, 'bio_onsite_fuel': None, 'anaerobic_digestion_portion': None, 'transport_method': None, 'transport_recipient': None, 'additional_manure_management': None, 'additional_notes': None, 'sector': 'Dairy Digester'}
+2025-07-07 16:56:09.359 | WARNING  | arb.portal.utils.sector_util | user:anonymous | 135   | sector_util.py       | sector column value in sources table is None.
+2025-07-07 16:56:09.359 | DEBUG    | arb.portal.utils.sector_util | user:anonymous | 152   | sector_util.py       | resolve_sector() returning sector='Dairy Digester'
+2025-07-07 16:56:09.459 | INFO     | werkzeug         | user:anonymous | 97    | _internal.py         | 127.0.0.1 - - [07/Jul/2025 16:56:09] "GET /incidence_update/4001/ HTTP/1.1" 500 -
+2025-07-07 16:56:09.539 | INFO     | werkzeug         | user:anonymous | 97    | _internal.py         | 127.0.0.1 - - [07/Jul/2025 16:56:09] "GET /incidence_update/4001/?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 304 -
+2025-07-07 16:56:09.540 | INFO     | werkzeug         | user:anonymous | 97    | _internal.py         | 127.0.0.1 - - [07/Jul/2025 16:56:09] "GET /incidence_update/4001/?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 304 -
+2025-07-07 16:56:09.576 | INFO     | werkzeug         | user:anonymous | 97    | _internal.py         | 127.0.0.1 - - [07/Jul/2025 16:56:09] "GET /incidence_update/4001/?__debugger__=yes&cmd=resource&f=console.png&s=t990mqkO4LXJb38c3Fi8 HTTP/1.1" 200 -
